,epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auroc,val_ap,val_ppr
0,0,3e-07,0.6381889436772075,75.01966955153422,0.5702493587205576,80.62015771865845,0.5125807523727417,0.20494189858436584,0.31007751937984496
1,1,6.023999999999999e-05,0.48051614891723043,82.57277734067664,0.4939244178376457,80.62015771865845,0.5067384839057922,0.20609572529792786,0.0
2,2,0.00012017999999999999,0.4662365954659475,82.6317859952793,0.49557869258777115,80.62015771865845,0.5067884922027588,0.19850267469882965,0.0
3,3,0.00018011999999999998,0.46785253164432444,82.6317859952793,0.5042367051738177,80.62015771865845,0.5035730600357056,0.22356051206588745,0.0
4,4,0.00024005999999999998,0.4686207573869677,82.6317859952793,0.5161167157712833,80.62015771865845,0.47613459825515747,0.19855546951293945,0.0
5,5,0.0003,0.4688776298642252,82.6317859952793,0.4975181651207828,80.62015771865845,0.5289346575737,0.21116766333580017,0.0
6,6,0.00029991826197246844,0.4698196049518795,82.59244689221086,0.549603434588558,80.62015771865845,0.516730785369873,0.20438820123672485,0.0
7,7,0.00029967313726920677,0.4695447150597321,82.61211644374508,0.4963273681873499,80.62015771865845,0.5166884660720825,0.20630016922950745,0.0
8,8,0.00029926489393047916,0.4666001857921516,82.6317859952793,0.49638372541860093,80.62015771865845,0.5254076719284058,0.21565848588943481,0.0
9,9,0.0002986939783643827,0.46701679784983374,82.59244689221086,0.4929886629415113,80.62015771865845,0.4994654059410095,0.20480385422706604,0.0
10,10,0.00029796101485870695,0.4655192061543558,82.6317859952793,0.4924101898836535,80.62015771865845,0.5089346170425415,0.19759920239448547,0.0
11,11,0.00029706680489828395,0.46565424533081656,82.6317859952793,0.493555578935978,80.62015771865845,0.5156768560409546,0.20382192730903625,0.0
12,12,0.00029601232628857684,0.4669035799760316,82.59244689221086,0.4985269993543625,80.62015771865845,0.4748307764530182,0.1788107007741928,0.0
13,13,0.0002947987320864636,0.4664024024568703,82.6317859952793,0.4934389207483262,80.62015771865845,0.5158230662345886,0.19551081955432892,0.0
14,14,0.00029342734933938643,0.46569702235570015,82.6317859952793,0.5019683103921802,80.62015771865845,0.5079981088638306,0.202620729804039,0.0
15,15,0.00029189967763424486,0.465812837932168,82.61211644374508,0.4926617540823397,80.62015771865845,0.521142303943634,0.21764084696769714,0.0
16,16,0.00029021738745761943,0.4647541140872226,82.6317859952793,0.507673697716506,80.62015771865845,0.5003692507743835,0.19027411937713623,0.0
17,17,0.00028838231836911905,0.4664271282314973,82.61211644374508,0.49710754389448686,80.62015771865845,0.5097076892852783,0.205836683511734,0.0
18,18,0.0002863964769898498,0.465496456899763,82.6317859952793,0.49517895350622576,80.62015771865845,0.52228844165802,0.21534304320812225,0.0
19,19,0.00028426203480820414,0.4640501286925339,82.6317859952793,0.4913713867581168,80.62015771865845,0.5162134766578674,0.21625563502311707,0.0
20,20,0.0002819813258053701,0.4623618870387389,82.6317859952793,0.4942856461502785,80.62015771865845,0.5280307531356812,0.2098466455936432,0.0
21,21,0.0002795568439031573,0.463135257515731,82.6317859952793,0.4926041874081589,80.62015771865845,0.5275422930717468,0.20890554785728455,0.0
22,22,0.00027699124023692983,0.4627668138895327,82.6317859952793,0.493188103987265,80.62015771865845,0.5263268947601318,0.21010416746139526,0.0
