,epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auroc,val_ap,val_ppr
0,0,0.0003,0.4730282756965241,82.4744295830055,0.4925680644752443,80.62015771865845,0.52061927318573,0.20833268761634827,0.0
1,1,0.0003,0.46380675462734783,82.6317859952793,0.49375054013821507,80.62015771865845,0.5216807723045349,0.20877712965011597,0.0
2,2,0.0003,0.4611430175655194,82.6317859952793,0.5129136319308318,80.62015771865845,0.5230423212051392,0.20866963267326355,0.0
3,3,0.0003,0.4609819476900844,82.6317859952793,0.4964992195829865,80.62015771865845,0.526261568069458,0.20863942801952362,0.0
4,4,0.0003,0.4618144600434532,82.6317859952793,0.4931523176126702,80.62015771865845,0.524065375328064,0.20880120992660522,0.0
5,5,0.0003,0.46247626936032393,82.6317859952793,0.4923882111791492,80.62015771865845,0.5288538336753845,0.2110118269920349,0.0
6,6,0.0003,0.4619188122539235,82.6317859952793,0.4915219407442004,80.62015771865845,0.5221384763717651,0.2085217833518982,0.0
7,7,0.0003,0.46029513047306114,82.6317859952793,0.4917759799217993,80.62015771865845,0.5276846289634705,0.21190449595451355,0.0
8,8,0.0003,0.46023794570183024,82.6317859952793,0.4917877685192019,80.62015771865845,0.5237115621566772,0.21071971952915192,0.0
9,9,0.0003,0.4596349321229546,82.6317859952793,0.49172170185303504,80.62015771865845,0.5267153978347778,0.21377313137054443,0.0
10,10,0.0003,0.45996822868155085,82.6317859952793,0.49274804887845536,80.62015771865845,0.5264614820480347,0.21201357245445251,0.0
11,11,0.0003,0.45880835282343,82.6317859952793,0.4937133222356323,80.62015771865845,0.5322038531303406,0.21356716752052307,0.0
12,12,0.0003,0.4591013003202239,82.6317859952793,0.4927691886129305,80.62015771865845,0.5374000072479248,0.2206237018108368,0.0
13,13,0.0003,0.45836392732045483,82.6317859952793,0.4924144062885018,80.62015771865845,0.5328384637832642,0.21815182268619537,0.0
14,14,0.0003,0.45844029296954536,82.6317859952793,0.506210212074509,80.62015771865845,0.5369115471839905,0.22273512184619904,0.0
15,15,0.0003,0.4582786602733831,82.59244689221086,0.4924230173345684,80.62015771865845,0.5380038022994995,0.22325091063976288,0.0
16,16,0.0003,0.4568035777256678,82.6317859952793,0.4971498434626779,80.62015771865845,0.5397192239761353,0.22329926490783691,0.0
17,17,0.0003,0.4565125772514088,82.6317859952793,0.4929436668638111,80.62015771865845,0.533861517906189,0.218748539686203,0.0
18,18,0.0003,0.4559907691156086,82.59244689221086,0.4957341014876846,80.62015771865845,0.5273191928863525,0.21654102206230164,0.0
19,19,0.0003,0.45364007046614735,82.5531077891424,0.4972285901391229,80.62015771865845,0.5260499715805054,0.2135263979434967,0.0
20,20,0.0003,0.45194890834889384,82.61211644374508,0.49942269443079484,80.62015771865845,0.5197076797485352,0.21250192821025848,0.0
21,21,0.0003,0.45151036461913424,82.61211644374508,0.5009039073489433,80.62015771865845,0.5182384848594666,0.2085220068693161,0.0
22,22,0.0003,0.4483405985905372,82.61211644374508,0.4991176032049711,80.62015771865845,0.5343230962753296,0.21357585489749908,0.0
23,23,0.0003,0.44495183834403074,82.53343823760818,0.5055923331384511,80.62015771865845,0.5303000211715698,0.20857617259025574,0.0
24,24,0.0003,0.43832765082315045,82.67112509834776,0.5111105346633482,80.62015771865845,0.5341307520866394,0.2097162902355194,0.0
25,25,0.0003,0.4304438808553337,82.69079464988198,0.5127734101557917,80.31007647514343,0.5234115123748779,0.2087613046169281,0.46511627906976744
26,26,0.0003,0.4147281844394588,82.98583792289536,0.5409830332726471,77.90697813034058,0.5151384472846985,0.21072253584861755,5.503875968992248
27,27,0.0003,0.39958319405605247,83.59559402045633,0.5716230723515962,78.13953757286072,0.516646146774292,0.21324458718299866,4.186046511627907
28,28,0.0003,0.36776012684021475,84.65774980330448,0.6081882823807324,74.18604493141174,0.5082115530967712,0.20511797070503235,11.085271317829458
29,29,0.0003,0.32122903583933293,86.93941778127459,0.6591276239286098,77.8294563293457,0.49575769901275635,0.20934125781059265,6.3565891472868215
30,30,0.0003,0.26388884842817845,89.28009441384737,0.7975261150866516,70.8527147769928,0.5066307783126831,0.20510601997375488,17.674418604651162
31,31,0.0003,0.19082254538331606,92.42722265932336,1.217412231134814,76.82170271873474,0.4950807988643646,0.2081754207611084,7.054263565891473
32,32,0.0003,0.13199393621797548,94.76789929189614,0.9538740485386793,75.03876090049744,0.5098538398742676,0.21837100386619568,12.55813953488372
33,33,0.0003,0.08295208439934357,96.87254130605822,1.4861734080713156,77.28682160377502,0.49861156940460205,0.20371606945991516,6.589147286821706
34,34,0.0003,0.055953720092837916,97.75767112509834,1.8190520998581434,77.67441868782043,0.5039769411087036,0.21606257557868958,7.286821705426356
35,35,0.0003,0.04413546248391142,98.38709677419355,1.9402402729951134,73.72093200683594,0.5035730600357056,0.2107948660850525,14.34108527131783
36,36,0.0003,0.021254687300933793,99.19354838709677,2.4565350933823473,75.73643326759338,0.5014077425003052,0.21068993210792542,10.775193798449612
37,37,0.0003,0.030540849938021458,98.8985051140834,2.3203401479148127,75.27132034301758,0.5079807639122009,0.211742103099823,9.224806201550388
38,38,0.0003,0.02747902651817518,99.0558615263572,1.968899595645047,70.54263353347778,0.500061571598053,0.2016807347536087,18.449612403100776
39,39,0.0003,0.01440533958331489,99.54760031471282,2.4867677521335985,73.02325367927551,0.5032923221588135,0.20842048525810242,13.7984496124031
40,40,0.0003,0.01099485025814343,99.56726986624705,3.1452397766963456,74.8062014579773,0.4973999857902527,0.2147035002708435,12.015503875968992
41,41,0.0003,0.006424959607185216,99.86231313926042,3.0417176389893474,76.0465145111084,0.49867114424705505,0.19818389415740967,7.829457364341085
42,42,0.0003,0.03368736059334566,98.95751376868607,2.6103724118119986,73.25581312179565,0.5012788772583008,0.20939072966575623,13.875968992248062
43,43,0.0003,0.020150284504705428,99.3705743509048,2.2420899717397123,72.94573783874512,0.5259250402450562,0.22984953224658966,14.96124031007752
44,44,0.0003,0.006502586968375955,99.90165224232888,3.8757163978131244,76.5116274356842,0.5002865791320801,0.20638802647590637,7.984496124031008
45,45,0.0003,0.0005881012787226963,100.0,3.789562224463899,74.41860437393188,0.5078730583190918,0.21357524394989014,12.248062015503876
46,46,0.0003,8.712348841519044e-05,100.0,4.125782394270564,75.03876090049744,0.5078538656234741,0.21329765021800995,11.162790697674419
47,47,0.0003,3.610880375097183e-05,100.0,4.429286517653354,74.34108257293701,0.5079672932624817,0.21389232575893402,12.170542635658915
48,48,0.0003,1.727815695879492e-05,100.0,5.003912576547889,75.65891742706299,0.508525013923645,0.21472863852977753,10.387596899224807
49,49,0.0003,9.092019354983078e-06,100.0,5.134487609068553,74.8062014579773,0.5086808204650879,0.21364018321037292,11.395348837209303
50,50,0.0003,6.2422651441076e-06,100.0,5.345371537938599,75.1937985420227,0.5086385011672974,0.21308740973472595,10.852713178294573
51,51,0.0003,4.433957561584153e-06,100.0,5.510031720187313,75.65891742706299,0.508705735206604,0.2130570113658905,10.387596899224807
52,52,0.0003,3.3836833791015146e-06,100.0,5.549967165372168,75.34883618354797,0.5087807178497314,0.21267253160476685,10.69767441860465
53,53,0.0003,2.8001735234808154e-06,100.0,5.643915251474972,75.50387382507324,0.508690357208252,0.21252551674842834,10.69767441860465
54,54,0.0003,2.374951219608709e-06,100.0,5.745457865286243,75.50387382507324,0.5085288286209106,0.2123098373413086,10.387596899224807
55,55,0.0003,2.116897937252252e-06,100.0,5.839898522048033,75.81395506858826,0.5085211396217346,0.21250738203525543,10.077519379844961
56,56,0.0003,1.7450725829977232e-06,100.0,5.797374392941941,75.42635798454285,0.5086461305618286,0.21181702613830566,10.930232558139535
57,57,0.0003,1.5654566835882233e-06,100.0,6.0862980313541355,75.96899271011353,0.5083692073822021,0.2124364674091339,9.147286821705427
58,58,0.0003,1.4414452353417318e-06,100.0,6.030535222254982,75.81395506858826,0.5084538459777832,0.211569145321846,10.077519379844961
59,59,0.0003,1.1650175035058724e-06,100.0,6.105921614585921,75.81395506858826,0.5083731412887573,0.21142101287841797,10.077519379844961
60,60,0.0003,9.994705466550483e-07,100.0,6.281944479082906,75.81395506858826,0.5083634853363037,0.21160492300987244,9.457364341085272
61,61,0.0003,8.147802012211232e-07,100.0,6.346403025240861,75.89147090911865,0.5083538293838501,0.21133355796337128,9.844961240310077
62,62,0.0003,6.79338541123555e-07,100.0,6.408622273040372,75.65891742706299,0.5084269046783447,0.21187707781791687,10.232558139534884
63,63,0.0003,5.664016987210864e-07,100.0,6.544058884068053,75.73643326759338,0.5083596110343933,0.21174469590187073,10.155038759689923
64,64,0.0003,4.3839040802232784e-07,100.0,6.6795198837454,75.73643326759338,0.5083634853363037,0.21200361847877502,10.155038759689923
65,65,0.0003,3.625704405183628e-07,100.0,6.788362765081169,75.73643326759338,0.5083826780319214,0.21204113960266113,10.155038759689923
66,66,0.0003,2.9247500319455755e-07,100.0,6.94360315924467,75.81395506858826,0.5083346366882324,0.21198347210884094,9.922480620155039
67,67,0.0003,2.4309182600372016e-07,100.0,7.041992202054622,75.65891742706299,0.5083807706832886,0.21200969815254211,10.077519379844961
68,68,0.0003,1.9664260098745415e-07,100.0,7.15477070928544,75.65891742706299,0.5083000063896179,0.211907297372818,10.077519379844961
69,69,0.0003,1.5859071842036832e-07,100.0,7.341211571480876,76.0465145111084,0.5082173347473145,0.21214264631271362,9.37984496124031
70,70,0.0003,1.411210739126031e-07,100.0,7.351337544030922,75.58139562606812,0.5081518888473511,0.21136559545993805,10.155038759689923
71,71,0.0003,1.1792848384634295e-07,100.0,7.453987078611241,75.58139562606812,0.5081403851509094,0.211392343044281,10.155038759689923
72,72,0.0003,1.0011358749630955e-07,100.0,7.5882082876771,75.81395506858826,0.5081538558006287,0.21134847402572632,9.922480620155039
73,73,0.0003,8.629561876509204e-08,100.0,7.701729681648949,75.73643326759338,0.5081076622009277,0.21133065223693848,9.844961240310077
74,74,0.0003,7.264591762395016e-08,100.0,7.75354107341101,75.81395506858826,0.5082114934921265,0.21209678053855896,9.922480620155039
75,75,0.0003,6.627036989426729e-08,100.0,7.87717136870059,75.73643326759338,0.5081961750984192,0.2119111716747284,9.844961240310077
76,76,0.0003,5.692553459118332e-08,100.0,7.986842932396157,75.89147090911865,0.5082519054412842,0.21193191409111023,9.534883720930232
77,77,0.0003,4.8687044816909245e-08,100.0,8.038696515975996,75.81395506858826,0.5082095861434937,0.21192516386508942,9.922480620155039
78,78,0.0003,4.2559061615009904e-08,100.0,8.163178221939146,75.96899271011353,0.5082038640975952,0.21204471588134766,9.457364341085272
79,79,0.0003,3.855367426456589e-08,100.0,8.200741405172865,75.73643326759338,0.5081288814544678,0.21207347512245178,9.844961240310077
80,80,0.0003,3.3926364276766764e-08,100.0,8.26499381194743,75.65891742706299,0.5082173347473145,0.2135373204946518,9.922480620155039
81,81,0.0003,2.9523322686229872e-08,100.0,8.381755943954452,75.89147090911865,0.5080423355102539,0.21215370297431946,9.534883720930232
82,82,0.0003,2.6490862656717476e-08,100.0,8.424402885058129,75.65891742706299,0.5080519318580627,0.2132762372493744,9.922480620155039
83,83,0.0003,2.3679815870792362e-08,100.0,8.51514983264975,75.65891742706299,0.5080653429031372,0.21322499215602875,9.767441860465116
84,84,0.0003,2.134662705318046e-08,100.0,8.583494170830232,75.65891742706299,0.5081422924995422,0.21329988539218903,9.767441860465116
85,85,0.0003,1.8832307787176267e-08,100.0,8.648430747533029,75.65891742706299,0.5081807374954224,0.21289139986038208,9.767441860465116
86,86,0.0003,1.6515371890934597e-08,100.0,8.726660884165948,75.73643326759338,0.5082769393920898,0.2129010260105133,9.689922480620154
87,87,0.0003,1.509624548679689e-08,100.0,8.775353601736615,75.65891742706299,0.5082346200942993,0.21362102031707764,9.767441860465116
88,88,0.0003,1.3501286031093904e-08,100.0,8.86097863011582,75.73643326759338,0.5083249807357788,0.21361535787582397,9.689922480620154
89,89,0.0003,1.2585467655406304e-08,100.0,8.906550679927648,75.73643326759338,0.5083057880401611,0.21357594430446625,9.844961240310077
90,90,0.0003,1.1222279250166988e-08,100.0,8.964016944678255,75.81395506858826,0.5084519386291504,0.21438781917095184,9.922480620155039
91,91,0.0003,1.0155383647244368e-08,100.0,9.047851272608883,75.65891742706299,0.508205771446228,0.21357746422290802,9.612403100775193
92,92,0.0003,9.203230639460096e-09,100.0,9.116890263049177,75.73643326759338,0.5082230567932129,0.21353811025619507,9.534883720930232
93,93,0.0003,8.376018447935915e-09,100.0,9.16947943831599,75.65891742706299,0.508190393447876,0.21442687511444092,9.612403100775193
94,94,0.0003,7.872945764856722e-09,100.0,9.223512820587601,75.73643326759338,0.5082557797431946,0.21441690623760223,9.844961240310077
