,epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auroc,val_ap,val_ppr
0,0,0.0001,0.5147235652389346,82.6317859952793,0.49694141930387925,80.62015771865845,0.488217294216156,0.1914839744567871,0.0
1,1,0.02008,0.8636147398633529,78.2258064516129,0.5997712141783662,80.62015771865845,0.5113500356674194,0.20670294761657715,0.0
2,2,0.04006,0.5168198548274937,82.6317859952793,0.5594619795333508,80.62015771865845,0.522203803062439,0.2152359038591385,0.0
3,3,0.060039999999999996,0.4807445717833344,82.6317859952793,0.505952021133068,80.62015771865845,0.5239537954330444,0.215975821018219,0.0
4,4,0.08002,0.4658459765436516,82.6317859952793,0.5162251715512238,80.62015771865845,0.5319845676422119,0.22116059064865112,0.0
5,5,0.1,0.47014812983273524,82.6317859952793,0.501578731777132,80.62015771865845,0.5353711843490601,0.22346678376197815,0.0
6,6,0.09999351131345625,0.46945250498601343,82.6317859952793,0.49486723990403403,80.62015771865845,0.5310423374176025,0.22353404760360718,0.0
7,7,0.09997404693796397,0.47087947258697915,82.6317859952793,0.501181189866029,80.62015771865845,0.5409115552902222,0.23257854580879211,0.0
8,8,0.09994161192550291,0.46801654597045306,82.6317859952793,0.4963047190230022,80.62015771865845,0.5331307649612427,0.22488468885421753,0.0
9,9,0.09989621469458244,0.46190169685755444,82.6317859952793,0.4892810235651889,80.62015771865845,0.5471000075340271,0.23694342374801636,0.0
10,10,0.09983786702805644,0.45985353848861016,82.6317859952793,0.4967973078868186,80.62015771865845,0.5446730852127075,0.2366727888584137,0.0
11,11,0.09976658407006508,0.4633787780132564,82.6317859952793,0.5050186341123063,80.62015771865845,0.541357696056366,0.23475730419158936,0.0
12,12,0.09968238432210422,0.46282041546493696,82.6317859952793,0.49203783088876296,80.62015771865845,0.542830765247345,0.2365248054265976,0.0
13,13,0.09958528963822322,0.4720179204111677,82.6317859952793,0.49068319113679637,80.62015771865845,0.537711501121521,0.23269137740135193,0.0
14,14,0.09947532521935286,0.46162306162712613,82.6317859952793,0.4955144979695017,80.62015771865845,0.5447211265563965,0.23647356033325195,0.0
15,15,0.09935251960676435,0.45996573016364023,82.6317859952793,0.49180535731851593,80.62015771865845,0.5468692183494568,0.23959752917289734,0.0
16,16,0.09921690467466149,0.46310976637713464,82.6317859952793,0.5383010719173639,80.62015771865845,0.5387576818466187,0.23213663697242737,0.0
17,17,0.09906851562190765,0.4643556556534711,82.6317859952793,0.4969017147555832,80.62015771865845,0.5423269271850586,0.2349225878715515,0.0
18,18,0.09890739096288996,0.4595466260127811,82.6317859952793,0.4950255162494127,80.62015771865845,0.5477384328842163,0.24101638793945312,0.0
19,19,0.0987335725175229,0.46213723821118535,82.6317859952793,0.48933628469474555,80.62015771865845,0.5459346175193787,0.2369716614484787,0.0
20,20,0.09854710540039392,0.47659316011810754,82.6317859952793,0.4932510911956314,80.62015771865845,0.539907693862915,0.22988548874855042,0.0
21,21,0.09834803800905396,0.46739459966318897,82.6317859952793,0.4973259467487187,80.62015771865845,0.5461423397064209,0.2381177693605423,0.0
22,22,0.09813642201145581,0.46848167226972964,82.6317859952793,0.5007056990335154,80.62015771865845,0.5428730249404907,0.23146744072437286,0.0
23,23,0.09791231233254379,0.4577362294463451,82.6317859952793,0.48880519136901973,80.62015771865845,0.5523500442504883,0.24309277534484863,0.0
24,24,0.09767576713999787,0.4576732305022884,82.6317859952793,0.49140814436498537,80.62015771865845,0.5543038845062256,0.24821987748146057,0.0
25,25,0.09742684782913633,0.4574993293553614,82.6317859952793,0.4960252798804941,80.62015771865845,0.5498384237289429,0.2421705722808838,0.0
26,26,0.09716561900698055,0.4555871404596054,82.6317859952793,0.49144985516403994,80.62015771865845,0.5522845983505249,0.2476160228252411,0.0
27,27,0.0968921484754863,0.4586322778890116,82.6317859952793,0.5248170720514401,80.62015771865845,0.5439384579658508,0.23690778017044067,0.0
28,28,0.09660650721394565,0.45820101321822165,82.6317859952793,0.48897705013437787,80.62015771865845,0.5540807843208313,0.24932563304901123,0.0
29,29,0.09630876936056439,0.4562108297220466,82.6317859952793,0.48851185926171237,80.62015771865845,0.5553038716316223,0.24186977744102478,0.0
30,30,0.09599901219321942,0.4533170492371455,82.6317859952793,0.48920880371285963,80.62015771865845,0.5562846660614014,0.24975121021270752,0.0
31,31,0.09567731610940125,0.4521036289227844,82.6317859952793,0.49146150313606557,80.62015771865845,0.5566961765289307,0.24696952104568481,0.0
