,epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auroc,val_ap,val_ppr
0,0,3e-07,1.1828763798219215,59.08733280881196,1.2422468214071998,38.604649901390076,0.46120768785476685,0.18235453963279724,63.87596899224806
0,1,6.023999999999999e-05,1.1742888554918962,53.3831628638867,1.2350094088288242,56.589144468307495,0.4873269200325012,0.19612574577331543,38.13953488372093
0,2,0.00012017999999999999,1.1846838471084762,50.786782061369,1.240302205270575,68.44961047172546,0.5325922966003418,0.20916210114955902,21.31782945736434
0,3,0.00018011999999999998,1.1876194165692753,52.871754523996856,1.2707694263421287,66.82170629501343,0.4927615523338318,0.19049128890037537,21.24031007751938
0,4,0.00024005999999999998,1.1614432994255768,50.3147128245476,1.2762256907862286,79.37984466552734,0.48980769515037537,0.18645471334457397,1.7054263565891472
0,5,0.0003,1.154243183220399,48.308418568056645,1.2041685600613439,74.96123909950256,0.500499963760376,0.20193639397621155,11.24031007751938
0,6,0.00029991826197246844,1.1475007806023119,53.6191974822974,1.1930157410081967,56.35659098625183,0.5511596202850342,0.2259294092655182,43.02325581395349
0,7,0.00029967313726920677,1.1445825660819617,53.8552321007081,1.1905071155969487,22.713178396224976,0.5452538728713989,0.22041359543800354,95.5813953488372
0,8,0.00029926489393047916,1.1471307287996533,50.29504327301338,1.1929009259209153,19.37984526157379,0.5284346342086792,0.22613626718521118,100.0
0,9,0.0002986939783643827,1.1458832580774998,48.93784421715185,1.1950123454249182,36.7441862821579,0.53368079662323,0.22242771089076996,73.64341085271317
0,10,0.00029796101485870695,1.145423865243265,53.225806451612904,1.2172364237696625,80.15503883361816,0.5214769244194031,0.2016579508781433,0.6201550387596899
0,11,0.00029706680489828395,1.1399467632959999,52.45869394177813,1.2071669875189315,72.40310311317444,0.5402576923370361,0.2164413183927536,14.728682170542635
0,12,0.00029601232628857684,1.1457299430195877,53.166797797010226,1.2139638732570086,79.61240410804749,0.544380784034729,0.22572128474712372,2.248062015503876
0,13,0.0002947987320864636,1.1441667267509,53.81589299763965,1.1902858473533808,51.47286653518677,0.5595269203186035,0.23242010176181793,52.55813953488372
0,14,0.00029342734933938643,1.1463910214175022,46.793863099921325,1.222469280764114,80.54263591766357,0.5308654308319092,0.2112232744693756,0.07751937984496124
0,15,0.00029189967763424486,1.1479746046073787,55.11408339889851,1.1987027620160302,69.6124017238617,0.5432960987091064,0.22100816667079926,18.6046511627907
0,16,0.00029021738745761943,1.1415351799489193,52.5177025963808,1.201214109003082,73.25581312179565,0.5565923452377319,0.21497780084609985,13.255813953488373
0,17,0.00028838231836911905,1.143273257533928,55.645161290322584,1.192987874589225,44.49612498283386,0.5350692272186279,0.21322903037071228,61.86046511627907
0,18,0.0002863964769898498,1.1415387167881832,54.97639653815893,1.2299311677614848,79.1472852230072,0.5279192924499512,0.20523712038993835,2.0930232558139537
0,19,0.00028426203480820414,1.1409200348317576,52.832415420928406,1.1904118717178818,43.798449635505676,0.5429403781890869,0.2168121039867401,62.55813953488372
0,20,0.0002819813258053701,1.143180054721637,54.22895357985838,1.193921696215637,56.74418807029724,0.5457384586334229,0.2225312739610672,42.63565891472868
0,21,0.0002795568439031573,1.144747426432948,50.3933910306845,1.1902664372163225,27.131783962249756,0.5397135019302368,0.21904583275318146,88.83720930232558
0,22,0.00027699124023692983,1.1397442658242047,55.72383949645948,1.2044531071832938,73.79844784736633,0.5500423312187195,0.22077764570713043,13.488372093023257
0,23,0.000274287320256629,1.1428445922775028,55.645161290322584,1.1949250262837077,69.14728879928589,0.569280743598938,0.2292470633983612,24.031007751937985
0,24,0.00027144804065905466,1.1412774535448509,56.49095200629426,1.201862934670707,76.27906799316406,0.5423250198364258,0.21996179223060608,8.837209302325581
0,25,0.00026847650615476087,1.1449395271852014,58.162863886703384,1.2158260206843532,76.89922451972961,0.5346538424491882,0.2178366333246231,7.441860465116279
0,26,0.00026537596607310046,1.1428066284800964,55.36978756884343,1.191044298530549,34.41860377788544,0.5425538420677185,0.21693123877048492,78.13953488372093
0,27,0.00026214981080913103,1.1418522417686006,55.645161290322584,1.2505315731662188,80.54263591766357,0.5341346263885498,0.22656551003456116,0.5426356589147286
0,28,0.0002588015681162678,1.140883400156965,57.06136900078678,1.1898843078650245,47.67441749572754,0.544707715511322,0.22298860549926758,56.35658914728682
0,29,0.000255334899248737,1.1473983256109674,50.7081038552321,1.2340246516604756,80.77519536018372,0.5224115252494812,0.224089115858078,0.46511627906976744
0,30,0.0002517535949580483,1.1414393032750776,53.6978756884343,1.188563732490983,51.627904176712036,0.551176905632019,0.22938191890716553,50.23255813953488
0,31,0.00024806157134786317,1.143162455172355,55.19276160503541,1.2108965926392135,78.29457521438599,0.5318846106529236,0.22418919205665588,4.341085271317829
0,32,0.00024426286559179374,1.1399015842414484,57.02202989771833,1.1943894179292427,66.04651212692261,0.5514653921127319,0.2313307523727417,26.976744186046513
0,33,0.00024036163151881223,1.1396545710102204,54.66168371361133,1.2363713803217393,80.3875982761383,0.5095672607421875,0.20628392696380615,1.317829457364341
0,34,0.00023636213507110005,1.1428324358375124,57.14004720692368,1.193448620711186,20.077519118785858,0.5201846361160278,0.20091566443443298,99.14728682170542
0,35,0.00023226874963930286,1.1414144570015248,55.05507474429583,1.1897723814313725,61.16279363632202,0.5604115724563599,0.23441648483276367,33.72093023255814
0,36,0.00022808595128029168,1.1427539406002833,51.19984264358773,1.2021350150884584,75.11627674102783,0.5417038202285767,0.22476547956466675,10.310077519379846
