,epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auroc,val_ap,val_ppr
0,0,1.0000000000000001e-07,0.24493060267459305,82.6317859952793,0.23000856206658504,80.62015771865845,0.4598538279533386,0.1819780468940735,0.0
0,1,2.008e-05,0.16825753317912856,82.45476003147128,0.14992726164501766,75.81395506858826,0.45710960030555725,0.17681245505809784,6.666666666666667
0,2,4.006e-05,0.12713326955760773,81.90401258851298,0.13673555425317713,80.3875982761383,0.5153307914733887,0.20714455842971802,0.23255813953488372
0,3,6.0039999999999994e-05,0.12943470588263145,81.39260424862313,0.16467858965313711,80.54263591766357,0.5240192413330078,0.20720288157463074,0.07751937984496124
0,4,8.002e-05,0.12877986566650876,81.43194335169159,0.1370601425221724,79.1472852230072,0.48029232025146484,0.1823003888130188,1.627906976744186
0,5,0.0001,0.13077912586327148,81.53029110936271,0.1333509073585503,80.4651141166687,0.4915230870246887,0.19570791721343994,0.31007751937984496
0,6,9.997293623837585e-05,0.12673353664078738,82.10070810385523,0.13745057413628858,80.62015771865845,0.513526976108551,0.21315081417560577,0.0
0,7,9.989177454732935e-05,0.12444283451553782,82.45476003147128,0.12777371635270673,80.62015771865845,0.5424038767814636,0.22476670145988464,0.0
0,8,9.975660367597807e-05,0.12276489756573475,82.57277734067664,0.12798052746658178,80.62015771865845,0.5270500183105469,0.21741542220115662,0.0
0,9,9.956757143168527e-05,0.12209225069060277,82.61211644374508,0.128507941822673,80.62015771865845,0.5072096586227417,0.20113277435302734,0.0
0,10,9.932488451843476e-05,0.12141374032578067,82.6317859952793,0.13171440991897915,80.62015771865845,0.5160307884216309,0.20346325635910034,0.0
0,11,9.902880831080307e-05,0.11999759483675053,82.6317859952793,0.13105548720142637,80.62015771865845,0.503669261932373,0.19791078567504883,0.0
0,12,9.86796665637763e-05,0.12104102182491476,82.6317859952793,0.12740708346399227,80.62015771865845,0.5369807481765747,0.21816176176071167,0.0
0,13,9.827784105872876e-05,0.1205587396464134,82.6317859952793,0.12762631254140722,80.62015771865845,0.5236576795578003,0.2008802443742752,0.0
0,14,9.782377118595071e-05,0.1208404622133748,82.65145554681354,0.1280168508143388,80.62015771865845,0.515765368938446,0.21987080574035645,0.0
0,15,9.731795346418142e-05,0.12055734994606555,82.65145554681354,0.12817543861131336,80.62015771865845,0.5275731086730957,0.20706437528133392,0.0
0,16,9.676094099767333e-05,0.11957102926062563,82.59244689221086,0.12786427888759347,80.62015771865845,0.5554807782173157,0.2210386097431183,0.0
0,17,9.615334287138057e-05,0.12063446138010167,82.61211644374508,0.1275037111815556,80.62015771865845,0.5261384844779968,0.20155978202819824,0.0
0,18,9.549582348493357e-05,0.11951950954509288,82.6317859952793,0.12751057998154514,80.62015771865845,0.5403345823287964,0.20809343457221985,0.0
0,19,9.478910182612781e-05,0.12025580579234708,82.61211644374508,0.12733011909926584,80.62015771865845,0.5561942458152771,0.21345824003219604,0.0
0,20,9.403395068472123e-05,0.11947925846633904,82.61211644374508,0.12795603077772053,80.62015771865845,0.5233653783798218,0.19498780369758606,0.0
0,21,9.323119580739992e-05,0.11975110263030984,82.59244689221086,0.12777606155867724,80.62015771865845,0.5213019251823425,0.1973506510257721,0.0
0,22,9.238171499483631e-05,0.12005554428023676,82.6317859952793,0.13060644478645436,80.62015771865845,0.5477192401885986,0.21204712986946106,0.0
0,23,9.148643714182701e-05,0.12045488938583716,82.6317859952793,0.1276642273909362,80.62015771865845,0.5268615484237671,0.19765004515647888,0.0
0,24,9.054634122155992e-05,0.11974278142797394,82.6317859952793,0.12786663429335107,80.62015771865845,0.5514153838157654,0.21578507125377655,0.0
0,25,8.95624552151215e-05,0.1196590285135666,82.59244689221086,0.12783586777342382,80.62015771865845,0.5561000108718872,0.2146112620830536,0.0
0,26,8.853585498741454e-05,0.11945213494715402,82.59244689221086,0.12903275801114333,80.62015771865845,0.5268423557281494,0.2038826197385788,0.0
0,27,8.746766311071564e-05,0.11946541654791633,82.57277734067664,0.13300522807841153,80.62015771865845,0.5510730743408203,0.21797609329223633,0.0
0,28,8.635904763715892e-05,0.11962739583969491,82.5531077891424,0.12729454482941666,80.62015771865845,0.555719256401062,0.2166517972946167,0.0
0,29,8.521122082148819e-05,0.11991803159308564,82.61211644374508,0.12819934141381767,80.62015771865845,0.528873085975647,0.20341075956821442,0.0
0,30,8.40254377954742e-05,0.11938538645005058,82.57277734067664,0.1273018742774346,80.62015771865845,0.5489211678504944,0.2137436717748642,0.0
0,31,8.280299519544635e-05,0.11959907281806767,82.6317859952793,0.12944518185632173,80.62015771865845,0.5468807816505432,0.21659789979457855,0.0
